"STATEFP","COUNTYFP","TRACTCE","GEOID","NAME","NAMELSAD","MTFCC","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","row_num","st_fips","cnty_fips","tract_fips","name","tract_pop_cur","tract_ASU_clf","tract_ASU_emp","tract_ASU_unemp","tract_ASU_urate","ur","asunum"
"32","001","950301","32001950301","9503.01","Census Tract 9503.01","G5020","S",4483318,0,"+39.4746227","-118.7682909",528,"32","001","950301","Census Tract 9503.01, Churchill County, NV",4203,1625,1579,46,2.8,2.83076923076923,0
"32","001","950302","32001950302","9503.02","Census Tract 9503.02","G5020","S",5825696,0,"+39.4731745","-118.7886951",527,"32","001","950302","Census Tract 9503.02, Churchill County, NV",5597,2452,2394,58,2.4,2.36541598694943,0
"32","003","000107","32003000107","1.07","Census Tract 1.07","G5020","S",1248433,0,"+36.1626780","-115.2149023",177,"32","003","000107","Census Tract 1.07, Clark County, NV",4111,1521,1512,9,0.6,0.591715976331361,0
"32","003","002303","32003002303","23.03","Census Tract 23.03","G5020","S",375318,0,"+36.1393389","-115.1574737",483,"32","003","002303","Census Tract 23.03, Clark County, NV",1051,282,277,5,1.8,1.77304964539007,0
"32","003","002827","32003002827","28.27","Census Tract 28.27","G5020","S",1090676,0,"+36.0897935","-115.0761071",428,"32","003","002827","Census Tract 28.27, Clark County, NV",2996,1813,1772,41,2.3,2.26144511858798,0
"32","003","002831","32003002831","28.31","Census Tract 28.31","G5020","S",1259624,0,"+36.0210113","-115.1765951",372,"32","003","002831","Census Tract 28.31, Clark County, NV",4354,2813,2735,78,2.8,2.77284038393175,0
"32","003","002841","32003002841","28.41","Census Tract 28.41","G5020","S",7964547,0,"+35.9975444","-115.1684142",163,"32","003","002841","Census Tract 28.41, Clark County, NV",5651,2796,2753,43,1.5,1.5379113018598,0
"32","003","002916","32003002916","29.16","Census Tract 29.16","G5020","S",2775794,0,"+36.1515885","-115.2525583",463,"32","003","002916","Census Tract 29.16, Clark County, NV",2911,1340,1318,22,1.6,1.64179104477612,0
"32","003","002952","32003002952","29.52","Census Tract 29.52","G5020","S",1649714,0,"+36.1195165","-115.2709086",451,"32","003","002952","Census Tract 29.52, Clark County, NV",2493,1469,1459,10,0.7,0.68073519400953,0
"32","003","002956","32003002956","29.56","Census Tract 29.56","G5020","S",3946358,0,"+36.1080418","-115.1943752",435,"32","003","002956","Census Tract 29.56, Clark County, NV",3033,2474,2410,64,2.6,2.58690379951496,0
"32","003","002958","32003002958","29.58","Census Tract 29.58","G5020","S",1310434,0,"+36.0961778","-115.2340523",438,"32","003","002958","Census Tract 29.58, Clark County, NV",6034,3873,3772,101,2.6,2.60779757294087,0
"32","003","002980","32003002980","29.80","Census Tract 29.80","G5020","S",1296310,0,"+36.0525048","-115.2341576",515,"32","003","002980","Census Tract 29.80, Clark County, NV",6895,4385,4279,106,2.4,2.41733181299886,0
"32","003","003003","32003003003","30.03","Census Tract 30.03","G5020","S",1660168,0,"+36.1832951","-115.2521329",447,"32","003","003003","Census Tract 30.03, Clark County, NV",5820,3573,3550,23,0.6,0.643716764623566,0
"32","003","003102","32003003102","31.02","Census Tract 31.02","G5020","S",1433428,0,"+36.1774870","-115.2340163",457,"32","003","003102","Census Tract 31.02, Clark County, NV",5551,3013,2981,32,1.1,1.0620643876535,0
"32","003","003211","32003003211","32.11","Census Tract 32.11","G5020","S",2563978,0,"+36.2152208","-115.2968175",743,"32","003","003211","Census Tract 32.11, Clark County, NV",3088,564,555,9,1.6,1.59574468085106,0
"32","003","003220","32003003220","32.20","Census Tract 32.20","G5020","S",2992043,0,"+36.1832291","-115.2738498",751,"32","003","003220","Census Tract 32.20, Clark County, NV",6981,3302,3280,22,0.7,0.66626287098728,0
"32","003","003223","32003003223","32.23","Census Tract 32.23","G5020","S",4365103,0,"+36.1748914","-115.3055247",366,"32","003","003223","Census Tract 32.23, Clark County, NV",3352,1640,1618,22,1.3,1.34146341463415,0
"32","003","003235","32003003235","32.35","Census Tract 32.35","G5020","S",2220627,0,"+36.2856635","-115.2806832",586,"32","003","003235","Census Tract 32.35, Clark County, NV",2239,1400,1381,19,1.4,1.35714285714286,0
"32","003","003244","32003003244","32.44","Census Tract 32.44","G5020","S",1389151,0,"+36.2223733","-115.2880779",585,"32","003","003244","Census Tract 32.44, Clark County, NV",3622,2211,2195,16,0.7,0.723654454997739,0
"32","003","003264","32003003264","32.64","Census Tract 32.64","G5020","S",1341160,0,"+36.3029079","-115.3241869",88,"32","003","003264","Census Tract 32.64, Clark County, NV",6855,3539,3449,90,2.5,2.54309126871998,0
"32","003","003303","32003003303","33.03","Census Tract 33.03","G5020","S",2490916,0,"+36.2709450","-115.2521876",750,"32","003","003303","Census Tract 33.03, Clark County, NV",5487,2955,2872,83,2.8,2.8087986463621,0
"32","003","003312","32003003312","33.12","Census Tract 33.12","G5020","S",2511167,0,"+36.3107976","-115.2229969",680,"32","003","003312","Census Tract 33.12, Clark County, NV",4518,2769,2704,65,2.3,2.34741784037559,0
"32","003","003321","32003003321","33.21","Census Tract 33.21","G5020","S",2576956,0,"+36.2979117","-115.2510967",599,"32","003","003321","Census Tract 33.21, Clark County, NV",2745,1417,1396,21,1.5,1.48200423429781,0
"32","003","003322","32003003322","33.22","Census Tract 33.22","G5020","S",5746591,0,"+36.2922397","-115.2337750",53,"32","003","003322","Census Tract 33.22, Clark County, NV",4368,2153,2100,53,2.5,2.46168137482582,0
"32","003","003420","32003003420","34.20","Census Tract 34.20","G5020","S",1307968,0,"+36.1992602","-115.2148496",718,"32","003","003420","Census Tract 34.20, Clark County, NV",4440,1925,1885,40,2.1,2.07792207792208,0
"32","003","003615","32003003615","36.15","Census Tract 36.15","G5020","S",2568091,0,"+36.2396345","-115.1255528",322,"32","003","003615","Census Tract 36.15, Clark County, NV",3125,1488,1463,25,1.7,1.68010752688172,0
"32","003","003620","32003003620","36.20","Census Tract 36.20","G5020","S",2317376,0,"+36.2834371","-115.1782641",470,"32","003","003620","Census Tract 36.20, Clark County, NV",5862,2876,2815,61,2.1,2.12100139082058,0
"32","003","003646","32003003646","36.46","Census Tract 36.46","G5020","S",1415317,0,"+36.2245555","-115.2026616",72,"32","003","003646","Census Tract 36.46, Clark County, NV",4814,2081,2057,24,1.2,1.15329168668909,0
"32","003","003658","32003003658","36.58","Census Tract 36.58","G5020","S",1423464,0,"+36.2880741","-115.1611213",83,"32","003","003658","Census Tract 36.58, Clark County, NV",1322,742,731,11,1.5,1.48247978436658,0
"32","003","003659","32003003659","36.59","Census Tract 36.59","G5020","S",1955102,0,"+36.2881377","-115.1417908",86,"32","003","003659","Census Tract 36.59, Clark County, NV",1785,1235,1229,6,0.5,0.48582995951417,0
"32","003","003660","32003003660","36.60","Census Tract 36.60","G5020","S",1365812,0,"+36.2802675","-115.1621395",80,"32","003","003660","Census Tract 36.60, Clark County, NV",4750,2424,2391,33,1.4,1.36138613861386,0
"32","003","004100","32003004100","41","Census Tract 41","G5020","S",1346450,0,"+36.1920889","-115.1072074",340,"32","003","004100","Census Tract 41, Clark County, NV",5751,3149,3111,38,1.2,1.20673229596697,0
"32","003","004921","32003004921","49.21","Census Tract 49.21","G5020","S",1330854,0,"+36.1630854","-115.0533978",283,"32","003","004921","Census Tract 49.21, Clark County, NV",6469,2251,2219,32,1.4,1.42159040426477,0
"32","003","005112","32003005112","51.12","Census Tract 51.12","G5020","S",12284629,0,"+36.0487198","-115.0120595",13,"32","003","005112","Census Tract 51.12, Clark County, NV",3125,1470,1463,7,0.5,0.476190476190476,0
"32","003","005113","32003005113","51.13","Census Tract 51.13","G5020","S",4139876,0,"+36.0644485","-115.0411659",46,"32","003","005113","Census Tract 51.13, Clark County, NV",3422,1846,1834,12,0.7,0.650054171180932,0
"32","003","005313","32003005313","53.13","Census Tract 53.13","G5020","S",2138736,0,"+36.0483799","-115.0917886",299,"32","003","005313","Census Tract 53.13, Clark County, NV",6439,3099,3053,46,1.5,1.48434979025492,0
"32","003","005317","32003005317","53.17","Census Tract 53.17","G5020","S",2638838,0,"+36.0343812","-115.0917985",298,"32","003","005317","Census Tract 53.17, Clark County, NV",5563,2817,2771,46,1.6,1.63294284700036,0
"32","003","005338","32003005338","53.38","Census Tract 53.38","G5020","S",1308823,0,"+36.0093961","-115.0742314",418,"32","003","005338","Census Tract 53.38, Clark County, NV",1960,513,507,6,1.2,1.16959064327485,0
"32","003","005342","32003005342","53.42","Census Tract 53.42","G5020","S",1664300,0,"+36.0064036","-114.9698911",420,"32","003","005342","Census Tract 53.42, Clark County, NV",3138,1645,1607,38,2.3,2.31003039513678,0
"32","003","005350","32003005350","53.50","Census Tract 53.50","G5020","S",1833148,0,"+36.0139704","-115.0884941",256,"32","003","005350","Census Tract 53.50, Clark County, NV",3903,1954,1918,36,1.8,1.84237461617195,0
"32","003","005352","32003005352","53.52","Census Tract 53.52","G5020","S",1664074,0,"+36.0213119","-115.0561374",517,"32","003","005352","Census Tract 53.52, Clark County, NV",4174,2157,2113,44,2,2.03987019007881,0
"32","003","005435","32003005435","54.35","Census Tract 54.35","G5020","S",68257279,0,"+36.0405188","-114.9085865",173,"32","003","005435","Census Tract 54.35, Clark County, NV",4052,1948,1922,26,1.3,1.3347022587269,0
"32","003","005437","32003005437","54.37","Census Tract 54.37","G5020","S",17708370,1272345,"+36.1045511","-114.9246307",473,"32","003","005437","Census Tract 54.37, Clark County, NV",5188,1933,1898,35,1.8,1.81065700982928,0
"32","003","005440","32003005440","54.40","Census Tract 54.40","G5020","S",4596418,0,"+36.0713685","-114.9972718",10,"32","003","005440","Census Tract 54.40, Clark County, NV",6915,2833,2759,74,2.6,2.61207200847158,0
"32","003","005501","32003005501","55.01","Census Tract 55.01","G5020","S",54648892,83408,"+35.9496335","-114.8714365",357,"32","003","005501","Census Tract 55.01, Clark County, NV",4554,1245,1232,13,1,1.04417670682731,0
"32","003","005717","32003005717","57.17","Census Tract 57.17","G5020","S",3488474,0,"+35.9510800","-115.1250983",27,"32","003","005717","Census Tract 57.17, Clark County, NV",7184,3489,3451,38,1.1,1.08913728862138,0
"32","003","005719","32003005719","57.19","Census Tract 57.19","G5020","S",3029475,0,"+35.9282411","-115.1149865",63,"32","003","005719","Census Tract 57.19, Clark County, NV",5500,2311,2269,42,1.8,1.81739506707053,0
"32","003","005804","32003005804","58.04","Census Tract 58.04","G5020","S",1605125,0,"+36.1520470","-115.3000184",492,"32","003","005804","Census Tract 58.04, Clark County, NV",4809,2150,2097,53,2.5,2.46511627906977,0
"32","003","005805","32003005805","58.05","Census Tract 58.05","G5020","S",2232259,0,"+36.1508102","-115.2872916",424,"32","003","005805","Census Tract 58.05, Clark County, NV",3455,1615,1584,31,1.9,1.91950464396285,0
"32","003","005806","32003005806","58.06","Census Tract 58.06","G5020","S",1310078,0,"+36.1371619","-115.3108050",761,"32","003","005806","Census Tract 58.06, Clark County, NV",4358,2450,2384,66,2.7,2.69387755102041,0
"32","003","005824","32003005824","58.24","Census Tract 58.24","G5020","S",1502122,0,"+36.1758733","-115.3463718",630,"32","003","005824","Census Tract 58.24, Clark County, NV",3787,2353,2293,60,2.5,2.54993625159371,0
"32","003","005825","32003005825","58.25","Census Tract 58.25","G5020","S",1329332,0,"+36.1259942","-115.2880328",231,"32","003","005825","Census Tract 58.25, Clark County, NV",5614,3082,3000,82,2.7,2.66060999351071,0
"32","003","005826","32003005826","58.26","Census Tract 58.26","G5020","S",1330855,0,"+36.1186117","-115.2880347",233,"32","003","005826","Census Tract 58.26, Clark County, NV",4097,2344,2296,48,2,2.04778156996587,0
"32","003","005829","32003005829","58.29","Census Tract 58.29","G5020","S",1505010,0,"+36.0162852","-115.2888038",150,"32","003","005829","Census Tract 58.29, Clark County, NV",7041,3586,3484,102,2.8,2.84439486893475,0
"32","003","005834","32003005834","58.34","Census Tract 58.34","G5020","S",10844168,0,"+36.0189057","-115.1936024",216,"32","003","005834","Census Tract 58.34, Clark County, NV",3375,2058,2015,43,2.1,2.08940719144801,0
"32","003","005835","32003005835","58.35","Census Tract 58.35","G5020","S",1346445,0,"+35.9949426","-115.2162285",513,"32","003","005835","Census Tract 58.35, Clark County, NV",4320,2691,2667,24,0.9,0.891861761426979,0
"32","003","005844","32003005844","58.44","Census Tract 58.44","G5020","S",2809422,0,"+36.1353551","-115.3286750",510,"32","003","005844","Census Tract 58.44, Clark County, NV",6470,3379,3280,99,2.9,2.92986090559337,0
"32","003","005846","32003005846","58.46","Census Tract 58.46","G5020","S",4315314,0,"+36.1030590","-115.3217515",485,"32","003","005846","Census Tract 58.46, Clark County, NV",6444,2326,2295,31,1.3,1.33276010318143,0
"32","003","005852","32003005852","58.52","Census Tract 58.52","G5020","S",1975664,0,"+36.0739054","-115.3112467",631,"32","003","005852","Census Tract 58.52, Clark County, NV",5932,3578,3474,104,2.9,2.9066517607602,0
"32","003","005860","32003005860","58.60","Census Tract 58.60","G5020","S",4716138,0,"+36.0720403","-115.2888883",12,"32","003","005860","Census Tract 58.60, Clark County, NV",10979,6303,6152,151,2.4,2.39568459463747,0
"32","003","005866","32003005866","58.66","Census Tract 58.66","G5020","S",4972197,0,"+36.0153317","-115.2227141",22,"32","003","005866","Census Tract 58.66, Clark County, NV",7037,4339,4304,35,0.8,0.806637474072367,0
"32","003","005871","32003005871","58.71","Census Tract 58.71","G5020","S",681163,0,"+36.0813792","-115.3021503",59,"32","003","005871","Census Tract 58.71, Clark County, NV",2355,1222,1199,23,1.9,1.88216039279869,0
"32","003","005872","32003005872","58.72","Census Tract 58.72","G5020","S",335586834,0,"+36.2137603","-115.4517817",65,"32","003","005872","Census Tract 58.72, Clark County, NV",7672,3240,3170,70,2.2,2.16049382716049,0
